StudentCode,MCRCourseCode,UCASCourseCode,AcademicYear,ProgrammeOfStudy,Route,FeeStatusCode,FeeStatus,DateCreated,CycleOfApplication
202009416,UGBIOMFFU01,BC9Y,2020/21,BSc,Biomedical Science,H,Home,22/12/2019,2020
202009417,UGACFMAFU01,NN4H,2020/21,BSc,Accounting and Financial Management,H,Home,22/12/2019,2020
202009418,UGFOSCXFU01,F410,2020/21,BSc,Forensic Science,H,Home,22/12/2019,2020
202009419,UGLACRXFU01,M1M2,2020/21,LLB,Law with Criminology,H,Home,22/12/2019,2020
202009420,UGHUGEAFU01,L721,2020/21,BA,Human Geography,Q,Query,22/12/2019,2020
202009421,UGSCPSXFU01,CB69,2020/21,BSc,Sports Coaching and Performance Science,H,Home,22/12/2019,2020
202009422,UGENGLXFU01,Q300,2020/21,BA,English,H,Home,22/12/2019,2020
202009423,UGBIOMXFU01,BC99,2020/21,BSc,Biomedical Science,H,Home,22/12/2019,2020
202009424,UGMAMEFFU01,HB37,2020/21,BEng,Mechanical and Medical Engineering,H,Home,22/12/2019,2020
202009425,UGPSYCXFU01,C800,2020/21,BSc,Psychology,H,Home,22/12/2019,2020
202009426,UGLAWXFFU01,M102,2020/21,LLB,Law,Q,Query,22/12/2019,2020
202009427,UGPSYCXFU01,C800,2020/21,BSc,Psychology,H,Home,22/12/2019,2020
202009428,UGBMACXFU01,NN14,2020/21,BA,Business Management and Accounting,Q,Query,22/12/2019,2020
202009429,UGPCRIXFU01,C8M9,2020/21,BSc,Psychology with Criminology,H,Home,22/12/2019,2020
202009430,UGCRFSXFU01,M9F4,2020/21,BA,Criminology with Forensic Science,H,Home,22/12/2019,2020
202009431,UGODPRXFU01,B990,2020/21,BSc,Operating Department Practice,H,Home,22/12/2019,2020
202009432,UGBAGEXFU01,L700,2020/21,BA,Geography,H,Home,22/12/2019,2020
202009433,UGMIDWXFU01,B720,2020/21,BSc,Midwifery,H,Home,22/12/2019,2020
202009434,UGCRSOXFU01,LM39,2020/21,BA,Criminology and Sociology,H,Home,22/12/2019,2020
202009435,UGSAESXFU01,C610,2020/21,BSc,Sport and Exercise Science,Q,Query,22/12/2019,2020
202009436,UGGEOLXFU01,F600,2020/21,BSc,Geology,H,Home,22/12/2019,2020
202009437,UGBIOMXFU01,BC99,2020/21,BSc,Biomedical Science,H,Home,22/12/2019,2020
202009438,UGSAESFFU01,C611,2020/21,BSc,Sport and Exercise Science,H,Home,22/12/2019,2020
202009438,UGSPREFFU01,C605,2020/21,BSc,Sport Rehabilitation,H,Home,22/12/2019,2020
202009439,UGSOCWXFU01,L500,2020/21,BA,Social Work,H,Home,22/12/2019,2020
202009440,UGBIOMXFU01,BC99,2020/21,BSc,Biomedical Science,H,Home,22/12/2019,2020
202009441,UGPRITFFU01,X187,2020/21,BA,Primary Teaching,H,Home,22/12/2019,2020
202009442,UGDRMAXFU01,W400,2020/21,BA,Drama and Theatre Practice,H,Home,22/12/2019,2020
202009443,UGLAWXFFU01,M102,2020/21,LLB,Law,H,Home,22/12/2019,2020
202009444,UGMESTXFU01,P306,2020/21,BA,Media Studies,H,Home,22/12/2019,2020
202009445,UGSAESXFU01,C610,2020/21,BSc,Sport and Exercise Science,H,Home,22/12/2019,2020
202009446,UGSPREXFU01,C602,2020/21,BSc,Sport Rehabilitation,H,Home,22/12/2019,2020
202009448,UGMIDWXFU01,B720,2020/21,BSc,Midwifery,H,Home,22/12/2019,2020
202009449,UGCOMSXFU01,G400,2020/21,BSc,Computer Science,H,Home,22/12/2019,2020
202009450,UGCRIMXFU01,M930,2020/21,BA,Criminology,H,Home,22/12/2019,2020
202009451,UGCHEEMFU01,H811,2020/21,MEng,Chemical Engineering,H,Home,22/12/2019,2020
202009452,UGNURCXFU01,B730,2020/21,BSc,Nursing (Child),H,Home,22/12/2019,2020
202009453,UGSOCWXFU01,L500,2020/21,BA,Social Work,H,Home,22/12/2019,2020
202009454,UGCHEEFFU01,H812,2020/21,BEng,Chemical Engineering,H,Home,22/12/2019,2020
202009455,UGPHAPXFU01,F3F5,2020/21,BSc,Physics with Astrophysics,H,Home,22/12/2019,2020
202009456,UGCSSEPFU01,G602,2020/21,BSc,Computer Science (Software Engineering),H,Home,22/12/2019,2020
202009457,UGGADEPFU01,W281,2020/21,BA,Game Design,H,Home,22/12/2019,2020
202009457,UGGADEXFU01,W291,2020/21,BA,Game Design,H,Home,22/12/2019,2020
202009458,UGEAEEXFU01,H604,2020/21,BEng,Electrical and Electronic Engineering,H,Home,22/12/2019,2020
202009459,UGLAWXXFU01,M100,2020/21,LLB,Law,H,Home,22/12/2019,2020
202009460,UGCRFSXFU01,M9F4,2020/21,BA,Criminology with Forensic Science,H,Home,22/12/2019,2020
202009461,UGGADEPFU01,W281,2020/21,BA,Game Design,H,Home,22/12/2019,2020
202009462,UGPRITXFU01,X120,2020/21,BA,Primary Teaching,H,Home,22/12/2019,2020
202009463,UGNURAXFU01,B740,2020/21,BSc,Nursing (Adult),H,Home,22/12/2019,2020
202009464,UGSOCWXFU01,L500,2020/21,BA,Social Work,H,Home,22/12/2019,2020
202009465,UGMIDWXFU01,B720,2020/21,BSc,Midwifery,H,Home,22/12/2019,2020
202009466,UGGEOLXFU01,F600,2020/21,BSc,Geology,H,Home,22/12/2019,2020
202009467,UGPSYCXFU01,C800,2020/21,BSc,Psychology,H,Home,22/12/2019,2020
202009468,UGHISTXFU01,V100,2020/21,BA,History,H,Home,22/12/2019,2020
202009469,UGZOOLXFU01,C300,2020/21,BSc,Zoology,H,Home,22/12/2019,2020
202009470,UGDRMAXFU01,W400,2020/21,BA,Drama and Theatre Practice,H,Home,22/12/2019,2020
202009471,UGMATHXFU01,G100,2020/21,BSc,Mathematics,H,Home,22/12/2019,2020
202009472,UGPRITXFU01,X120,2020/21,BA,Primary Teaching,H,Home,22/12/2019,2020
202009473,UGNURMXFU01,B760,2020/21,BSc,Nursing (Mental Health),H,Home,22/12/2019,2020
202009474,UGPSYCXFU01,C800,2020/21,BSc,Psychology,H,Home,22/12/2019,2020
202009475,UGPRITXFU01,X120,2020/21,BA,Primary Teaching,H,Home,22/12/2019,2020
202009476,UGCOMSXFU01,G400,2020/21,BSc,Computer Science,H,Home,22/12/2019,2020
202009477,UGMIDWXFU01,B720,2020/21,BSc,Midwifery,H,Home,22/12/2019,2020
202009478,UGBMENPFU01,N126,2020/21,BA,Business Management with Entrepreneurship,H,Home,22/12/2019,2020
202009479,UGPSYCXFU01,C800,2020/21,BSc,Psychology,H,Home,22/12/2019,2020
202009480,UGPSYCXFU01,C800,2020/21,BSc,Psychology,H,Home,22/12/2019,2020
202009481,UGMIDWXFU01,B720,2020/21,BSc,Midwifery,H,Home,22/12/2019,2020
202009481,UGNRSTXFU01,B700,2020/21,BSc,Nursing Studies,H,Home,05/08/2020,2020
202009481,UGEACSXFU01,X312,2020/21,BA,Early Childhood Studies,H,Home,19/08/2020,2020
202009482,UGSOCWXFU01,L500,2020/21,BA,Social Work,H,Home,22/12/2019,2020
202009483,UGDRMAXFU01,W400,2020/21,BA,Drama and Theatre Practice,H,Home,22/12/2019,2020
202009484,UGBUSMXFU01,N100,2020/21,BA,Business Management,H,Home,22/12/2019,2020
202009485,UGPSYCXFU01,C800,2020/21,BSc,Psychology,H,Home,22/12/2019,2020
202009486,UGCRIMFFU01,M931,2020/21,BA,Criminology,H,Home,22/12/2019,2020
202009487,UGBIOMXFU01,BC99,2020/21,BSc,Biomedical Science,H,Home,22/12/2019,2020
202009488,UGPARAXFU01,B780,2020/21,BSc,Paramedic Science,H,Home,22/12/2019,2020
202009489,UGCRIMXFU01,M930,2020/21,BA,Criminology,H,Home,22/12/2019,2020
202009490,UGACFMXFU01,NN43,2020/21,BSc,Accounting and Financial Management,H,Home,22/12/2019,2020
202009491,UGECO2XFU01,L115,2020/21,BSc,Economics,H,Home,22/12/2019,2020
202009492,UGPHYSOXFU01,B160,2020/21,BSc,Physiotherapy,H,Home,22/12/2019,2020
202009493,UGCRFSXFU01,M9F4,2020/21,BA,Criminology with Forensic Science,H,Home,22/12/2019,2020
202009494,UGNURAXFU01,B740,2020/21,BSc,Nursing (Adult),H,Home,22/12/2019,2020
202009496,UGFOSCFFU01,F411,2020/21,BSc,Forensic Science,H,Home,22/12/2019,2020
202009497,PMSOCWXFU01,L508,2020/21,MA,Social Work,H,Home,22/12/2019,2020
202009498,UGSAESXFU01,C610,2020/21,BSc,Sport and Exercise Science,H,Home,22/12/2019,2020
202009499,UGPCRIXFU01,C8M9,2020/21,BSc,Psychology with Criminology,H,Home,22/12/2019,2020
202009500,UGCRIMXFU01,M930,2020/21,BA,Criminology,H,Home,22/12/2019,2020
202009501,UGPHAPXFU01,F3F5,2020/21,BSc,Physics with Astrophysics,H,Home,22/12/2019,2020
202009502,UGPARAXFU01,B780,2020/21,BSc,Paramedic Science,H,Home,22/12/2019,2020
202009503,UGBIOMFFU01,BC9Y,2020/21,BSc,Biomedical Science,Q,Query,22/12/2019,2020
202009504,UGMUSCXFU01,W300,2020/21,BA,Music,H,Home,22/12/2019,2020
202009505,UGCSGDXFU01,G490,2020/21,BSc,Computer Science for Games Development,H,Home,22/12/2019,2020
202009506,UGODPRXFU01,B990,2020/21,BSc,Operating Department Practice,Q,Query,22/12/2019,2020
202009507,UGPRITFFU01,X187,2020/21,BA,Primary Teaching,H,Home,22/12/2019,2020
202009508,UGCRLAXFU01,M9M1,2020/21,BA,Criminology with Law,H,Home,22/12/2019,2020
202009508,UGLACRXFU01,M1M2,2020/21,LLB,Law with Criminology,H,Home,22/12/2019,2020
202009509,UGPARAXFU01,B780,2020/21,BSc,Paramedic Science,H,Home,22/12/2019,2020
202009510,UGECO2XFU01,L115,2020/21,BSc,Economics,H,Home,22/12/2019,2020
202009511,UGLAWXXFU01,M100,2020/21,LLB,Law,H,Home,22/12/2019,2020
202009512,UGPHYSXFU01,F300,2020/21,BSc,Physics,H,Home,22/12/2019,2020
202009513,UGPHILXFU01,V500,2020/21,BA,Philosophy,H,Home,22/12/2019,2020
202009514,UGBMMKPFU01,NN1M,2020/21,BA,Business Management and Marketing,H,Home,22/12/2019,2020
202009515,UGCHEEXFU01,H810,2020/21,BEng,Chemical Engineering,H,Home,22/12/2019,2020
202009516,UGPHILXFU01,V500,2020/21,BA,Philosophy,H,Home,22/12/2019,2020
202009517,UGFLMSXFU01,W631,2020/21,BA,Film Studies,H,Home,22/12/2019,2020
202009518,UGCOMSXFU01,G400,2020/21,BSc,Computer Science,H,Home,22/12/2019,2020
202009519,UGPSYCXFU01,C800,2020/21,BSc,Psychology,H,Home,22/12/2019,2020
202009520,UGPOLTXFU01,L200,2020/21,BA,Politics,H,Home,22/12/2019,2020
202009521,UGNURAXFU01,B740,2020/21,BSc,Nursing (Adult),Q,Query,22/12/2019,2020
202009522,UGZOOLXFU01,C300,2020/21,BSc,Zoology,H,Home,22/12/2019,2020
202009523,UGCHSTAFU01,T100,2020/21,BA,Chinese Studies,H,Home,22/12/2019,2020
202009524,UGPHPEXFU01,L0V0,2020/21,BA,"Philosophy, Politics and Economics",H,Home,22/12/2019,2020
202009525,UGCHEEXFU01,H810,2020/21,BEng,Chemical Engineering,O,Overseas,22/12/2019,2020
202009526,UGMARIXFU01,C160,2020/21,BSc,Marine Biology,H,Home,22/12/2019,2020
202009527,UGODPRXFU01,B990,2020/21,BSc,Operating Department Practice,H,Home,22/12/2019,2020
202009528,UGHIPOXFU01,LV21,2020/21,BA,History and Politics,H,Home,22/12/2019,2020
202009530,UGPSYCFFU01,C802,2020/21,BSc,Psychology,H,Home,22/12/2019,2020
202009535,UGPARAXFU01,B780,2020/21,BSc,Paramedic Science,H,Home,23/12/2019,2020
202009536,UGBIMEMFU01,H163,2020/21,MEng,Biomedical Engineering,H,Home,23/12/2019,2020
202009537,UGMARIFFU01,C164,2020/21,BSc,Marine Biology,H,Home,23/12/2019,2020
202009538,UGLACRAFU01,M1M3,2020/21,LLB,Law with Criminology,H,Home,23/12/2019,2020
202009539,UGHUGEXFU01,L720,2020/21,BA,Human Geography,H,Home,23/12/2019,2020
202009540,UGCRIMXFU01,M930,2020/21,BA,Criminology,H,Home,23/12/2019,2020
202009541,UGLAWXFFU01,M102,2020/21,LLB,Law,H,Home,23/12/2019,2020
202009542,UGMARIXFU01,C160,2020/21,BSc,Marine Biology,H,Home,23/12/2019,2020
202009542,UGMARIFFU01,C164,2020/21,BSc,Marine Biology,H,Home,23/12/2019,2020
202009545,UGFLMSXFU01,W631,2020/21,BA,Film Studies,H,Home,23/12/2019,2020
202009546,UGSPREFFU01,C605,2020/21,BSc,Sport Rehabilitation,H,Home,23/12/2019,2020
202009548,UGPHYSOXFU01,B160,2020/21,BSc,Physiotherapy,H,Home,23/12/2019,2020
202009549,UGCRIMXFU01,M930,2020/21,BA,Criminology,H,Home,23/12/2019,2020
202009550,UGCHEEXFU01,H810,2020/21,BEng,Chemical Engineering,H,Home,23/12/2019,2020
202009551,UGPOLTFFU01,L201,2020/21,BA,Politics,H,Home,23/12/2019,2020
202009551,UGHISTXFU01,V100,2020/21,BA,History,H,Home,23/12/2019,2020
202009552,UGHISTXFU01,V100,2020/21,BA,History,H,Home,23/12/2019,2020
202009553,UGLAWXXFU01,M100,2020/21,LLB,Law,H,Home,23/12/2019,2020
202009554,UGBMACPFU01,NND4,2020/21,BA,Business Management and Accounting,H,Home,23/12/2019,2020
202009555,UGCRIMXFU01,M930,2020/21,BA,Criminology,H,Home,23/12/2019,2020
202009556,UGPARAXFU01,B780,2020/21,BSc,Paramedic Science,H,Home,23/12/2019,2020
202009557,UGMIDWXFU01,B720,2020/21,BSc,Midwifery,H,Home,23/12/2019,2020
202009557,UGNURAXFU01,B740,2020/21,BSc,Nursing (Adult),H,Home,12/03/2020,2020
202009558,UGPARAXFU01,B780,2020/21,BSc,Paramedic Science,H,Home,23/12/2019,2020
202009559,UGBIOMXFU01,BC99,2020/21,BSc,Biomedical Science,H,Home,23/12/2019,2020
202009560,UGPSYCXFU01,C800,2020/21,BSc,Psychology,H,Home,23/12/2019,2020
202009560,UGPCRIXFU01,C8M9,2020/21,BSc,Psychology with Criminology,H,Home,23/12/2019,2020
202009561,UGPHILXFU01,V500,2020/21,BA,Philosophy,H,Home,23/12/2019,2020
202009562,UGPARAXFU01,B780,2020/21,BSc,Paramedic Science,H,Home,23/12/2019,2020
202009563,UGPHILXFU01,V500,2020/21,BA,Philosophy,H,Home,23/12/2019,2020
202009564,UGHISTXFU01,V100,2020/21,BA,History,H,Home,23/12/2019,2020
202009571,UGPOLTXFU01,L200,2020/21,BA,Politics,H,Home,24/12/2019,2020
202009572,UGFOSCXFU01,F410,2020/21,BSc,Forensic Science,H,Home,24/12/2019,2020
202009572,UGCRIMXFU01,M930,2020/21,BA,Criminology,H,Home,24/12/2019,2020
202009573,UGPOLTXFU01,L200,2020/21,BA,Politics,H,Home,24/12/2019,2020
202009574,UGSCPSXFU01,CB69,2020/21,BSc,Sports Coaching and Performance Science,H,Home,24/12/2019,2020
202009574,UGSCPSXFU01,CB69,2020/21,BSc,Sports Coaching and Performance Science,H,Home,20/08/2020,2020
202009575,UGDIGDXFU01,W212,2020/21,BA,Digital Design,Q,Query,24/12/2019,2020
202009576,UGFOSCXFU01,F410,2020/21,BSc,Forensic Science,H,Home,24/12/2019,2020
202009577,UGCRSOXFU01,LM39,2020/21,BA,Criminology and Sociology,H,Home,24/12/2019,2020
202009577,UGCRSOXFU01,LM39,2020/21,BA,Criminology and Sociology,H,Home,06/10/2020,2020
202009578,UGSPREXFU01,C602,2020/21,BSc,Sport Rehabilitation,H,Home,24/12/2019,2020
202009579,UGCOMSXFU01,G400,2020/21,BSc,Computer Science,H,Home,24/12/2019,2020
202009579,UGCSSEPFU01,G602,2020/21,BSc,Computer Science (Software Engineering),H,Home,24/12/2019,2020
202009580,UGCRIMXFU01,M930,2020/21,BA,Criminology,H,Home,24/12/2019,2020
202009581,UGNURAXFU01,B740,2020/21,BSc,Nursing (Adult),H,Home,24/12/2019,2020
202009582,UGMKTGXFU01,N500,2020/21,BA,Marketing,H,Home,24/12/2019,2020
202009583,UGDIGDXFU01,W212,2020/21,BA,Digital Design,O,Overseas,24/12/2019,2020
202009584,UGZOOLXFU01,C300,2020/21,BSc,Zoology,H,Home,24/12/2019,2020
202009585,UGODPRXFU01,B990,2020/21,BSc,Operating Department Practice,H,Home,24/12/2019,2020
202009586,UGWRSTXFU01,L252,2020/21,BA,War Studies,H,Home,24/12/2019,2020
202009587,UGCHEEFFU01,H812,2020/21,BEng,Chemical Engineering,Q,Query,24/12/2019,2020
202009588,UGBUSMXFU01,N100,2020/21,BA,Business Management,H,Home,24/12/2019,2020
202009589,UGMIDWXFU01,B720,2020/21,BSc,Midwifery,Q,Query,24/12/2019,2020
202009590,UGHUGEXFU01,L720,2020/21,BA,Human Geography,H,Home,24/12/2019,2020
202009591,UGCOMSFFU01,G401,2020/21,BSc,Computer Science,O,Overseas,24/12/2019,2020
202009592,UGCRFSXFU01,M9F4,2020/21,BA,Criminology with Forensic Science,H,Home,24/12/2019,2020
202009593,UGCSGDMFU01,G492,2020/21,MEng,Computer Science for Games Development,H,Home,24/12/2019,2020
202009593,UGCSSEMFU01,G604,2020/21,MEng,Computer Science (Software Engineering),H,Home,24/12/2019,2020
202009594,UGHUGEXFU01,L720,2020/21,BA,Human Geography,Q,Query,24/12/2019,2020
202009594,UGHUGEAFU01,L721,2020/21,BA,Human Geography,Q,Query,24/12/2019,2020
202009594,UGHIPOXFU01,LV21,2020/21,BA,History and Politics,Q,Query,24/12/2019,2020
202009595,UGPRITXFU01,X120,2020/21,BA,Primary Teaching,H,Home,24/12/2019,2020
202009596,UGZOOLFFU01,C301,2020/21,BSc,Zoology,H,Home,24/12/2019,2020
202009597,UGBUSMPFU01,N101,2020/21,BA,Business Management,H,Home,24/12/2019,2020
202009598,UGMUSCXFU01,W300,2020/21,BA,Music,H,Home,24/12/2019,2020
202009599,UGCOMSPFU01,G403,2020/21,BSc,Computer Science,O,Overseas,24/12/2019,2020
202009604,PMSOCWXFU01,L508,2020/21,MA,Social Work,H,Home,25/12/2019,2020
202009605,UGGEOLFFU01,F602,2020/21,BSc,Geology,H,Home,25/12/2019,2020
202009605,UGGEPGXFU01,F6F8,2020/21,BSc,Geology with Physical Geography,H,Home,25/12/2019,2020
202009606,UGEAEEPFU01,H608,2020/21,BEng,Electrical and Electronic Engineering,H,Home,25/12/2019,2020
202009607,UGCRIMXFU01,M930,2020/21,BA,Criminology,H,Home,25/12/2019,2020
202009608,UGCOMSFFU01,G401,2020/21,BSc,Computer Science,H,Home,25/12/2019,2020
202009609,UGBIOMXFU01,BC99,2020/21,BSc,Biomedical Science,H,Home,25/12/2019,2020
202009610,UGCRPSXFU01,M9C8,2020/21,BA,Criminology with Psychology,H,Home,25/12/2019,2020
202009611,UGCRFSXFU01,M9F4,2020/21,BA,Criminology with Forensic Science,H,Home,25/12/2019,2020
202009618,UGCHEEPFU01,H813,2020/21,BEng,Chemical Engineering,O,Overseas,26/12/2019,2020
202009624,UGMIDWXFU01,B720,2020/21,BSc,Midwifery,H,Home,27/12/2019,2020
202009625,UGFLMSXFU01,W631,2020/21,BA,Film Studies,H,Home,27/12/2019,2020
202009626,UGCHEEFFU01,H812,2020/21,BEng,Chemical Engineering,O,Overseas,27/12/2019,2020
202009627,UGSPREFFU01,C605,2020/21,BSc,Sport Rehabilitation,O,Overseas,27/12/2019,2020
202009628,UGPSYCFFU01,C802,2020/21,BSc,Psychology,O,Overseas,27/12/2019,2020
202009638,UGBIOMFFU01,BC9Y,2020/21,BSc,Biomedical Science,Q,Query,28/12/2019,2020
202009639,UGBMENPFU01,N126,2020/21,BA,Business Management with Entrepreneurship,H,Home,28/12/2019,2020
202009639,UGBUSMPFU01,N101,2020/21,BA,Business Management,H,Home,28/12/2019,2020
202009640,UGBUSMFFU01,NN1G,2020/21,BA,Business Management,Q,Query,28/12/2019,2020
202009641,UGBMFMPFU01,NND3,2020/21,BA,Business Management and Financial Management,H,Home,28/12/2019,2020
202009642,UGSAESXFU01,C610,2020/21,BSc,Sport and Exercise Science,H,Home,28/12/2019,2020
202009642,UGSAESXFU01,C610,2020/21,BSc,Sport and Exercise Science,H,Home,20/08/2020,2020
202009643,UGPARAXFU01,B780,2020/21,BSc,Paramedic Science,H,Home,28/12/2019,2020
202009644,UGMIDWXFU01,B720,2020/21,BSc,Midwifery,H,Home,28/12/2019,2020
202009645,UGNURCXFU01,B730,2020/21,BSc,Nursing (Child),H,Home,28/12/2019,2020
202009647,UGPSYCXFU01,C800,2020/21,BSc,Psychology,H,Home,29/12/2019,2020
202009648,UGEACSXFU01,X312,2020/21,BA,Early Childhood Studies,H,Home,29/12/2019,2020
202009649,UGCSGDXFU01,G490,2020/21,BSc,Computer Science for Games Development,H,Home,29/12/2019,2020
202009650,UGPARAXFU01,B780,2020/21,BSc,Paramedic Science,H,Home,29/12/2019,2020
202009657,UGCRIMFFU01,M931,2020/21,BA,Criminology,H,Home,30/12/2019,2020
202009658,UGEACSXFU01,X312,2020/21,BA,Early Childhood Studies,H,Home,30/12/2019,2020
202009659,UGCRSOXFU01,LM39,2020/21,BA,Criminology and Sociology,H,Home,30/12/2019,2020
202009660,UGPARAXFU01,B780,2020/21,BSc,Paramedic Science,H,Home,30/12/2019,2020
202009661,UGCRSOXFU01,LM39,2020/21,BA,Criminology and Sociology,H,Home,30/12/2019,2020
202009662,UGSOCWXFU01,L500,2020/21,BA,Social Work,Q,Query,30/12/2019,2020
202009670,UGFOSCXFU01,F410,2020/21,BSc,Forensic Science,H,Home,31/12/2019,2020
202009671,UGPHILXFU01,V500,2020/21,BA,Philosophy,H,Home,31/12/2019,2020
202009671,UGHISTXFU01,V100,2020/21,BA,History,H,Home,31/12/2019,2020
202009672,UGCWFSXFU01,WW86,2020/21,BA,Creative Writing and Film Studies,H,Home,31/12/2019,2020
202009673,UGLAWXFFU01,M102,2020/21,LLB,Law,O,Overseas,31/12/2019,2020
202009674,UGSPREXFU01,C602,2020/21,BSc,Sport Rehabilitation,H,Home,31/12/2019,2020
202009675,UGINREXFU01,L290,2020/21,BA,Politics and International Relations,H,Home,31/12/2019,2020
202009676,UGLAWXXFU01,M100,2020/21,LLB,Law,H,Home,31/12/2019,2020
202009677,UGCSGDXFU01,G490,2020/21,BSc,Computer Science for Games Development,H,Home,31/12/2019,2020
202009678,UGMIDWXFU01,B720,2020/21,BSc,Midwifery,Q,Query,31/12/2019,2020
202009679,UGPARAXFU01,B780,2020/21,BSc,Paramedic Science,H,Home,31/12/2019,2020
202009680,UGZOOLFFU01,C301,2020/21,BSc,Zoology,H,Home,31/12/2019,2020
202009681,UGCHEEPFU01,H813,2020/21,BEng,Chemical Engineering,O,Overseas,31/12/2019,2020
202009682,UGCSSEXFU01,G600,2020/21,BSc,Computer Science (Software Engineering),H,Home,31/12/2019,2020
202009683,UGFLMSXFU01,W631,2020/21,BA,Film Studies,H,Home,31/12/2019,2020
202009684,UGWRSTXFU01,L252,2020/21,BA,War Studies,H,Home,31/12/2019,2020
202009686,UGPSYCFFU01,C802,2020/21,BSc,Psychology,H,Home,31/12/2019,2020
202009687,UGMIDWXFU01,B720,2020/21,BSc,Midwifery,H,Home,31/12/2019,2020
202009693,UGPARAXFU01,B780,2020/21,BSc,Paramedic Science,H,Home,01/01/2020,2020
202009694,UGINREXFU01,L290,2020/21,BA,Politics and International Relations,H,Home,01/01/2020,2020
202009695,UGBSGEXFU01,F800,2020/21,BSc,Geography,H,Home,01/01/2020,2020
202009696,UGNURAXFU01,B740,2020/21,BSc,Nursing (Adult),H,Home,01/01/2020,2020
202009697,UGCWFSXFU01,WW86,2020/21,BA,Creative Writing and Film Studies,H,Home,01/01/2020,2020
202009698,UGMECEXFU01,H300,2020/21,BEng,Mechanical Engineering,H,Home,01/01/2020,2020
202009699,UGBIMEXFU01,H160,2020/21,BEng,Biomedical Engineering,H,Home,01/01/2020,2020
202009699,UGCHEEXFU01,H810,2020/21,BEng,Chemical Engineering,H,Home,01/01/2020,2020
202009700,UGENSCXFU01,F751,2020/21,BSc,Environmental Science,H,Home,01/01/2020,2020
202009701,UGPSYCXFU01,C800,2020/21,BSc,Psychology,H,Home,01/01/2020,2020
202009702,UGPRITFFU01,X187,2020/21,BA,Primary Teaching,H,Home,01/01/2020,2020
202009703,UGPARAXFU01,B780,2020/21,BSc,Paramedic Science,H,Home,01/01/2020,2020
202009704,UGPSYCXFU01,C800,2020/21,BSc,Psychology,H,Home,01/01/2020,2020
202009705,UGBIOLXFU01,C100,2020/21,BSc,Biology,H,Home,01/01/2020,2020
202009713,UGMECEXFU01,H300,2020/21,BEng,Mechanical Engineering,H,Home,02/01/2020,2020
202009714,UGCOMSFFU01,G401,2020/21,BSc,Computer Science,H,Home,02/01/2020,2020
202009715,UGMEROPFU01,H361,2020/21,BEng,Mechatronics and Robotics,O,Overseas,02/01/2020,2020
202009715,UGMECEXFU01,H300,2020/21,BEng,Mechanical Engineering,O,Overseas,02/01/2020,2020
202009716,UGMEPRXFU01,W374,2020/21,BA,Media Production,O,Overseas,02/01/2020,2020
202009717,UGCHEEMFU01,H811,2020/21,MEng,Chemical Engineering,Q,Query,02/01/2020,2020
202009721,UGINTBXFU01,N120,2020/21,BA,International Business,O,Overseas,24/10/2020,2020
202009726,UGBUSMXFU01,N100,2020/21,BA,Business Management,O,Overseas,24/10/2020,2020
202009734,UGBMHRXFU01,N600,2020/21,BA,Business Management with Human Resource Management,O,Overseas,24/10/2020,2020
202009736,UGBUSMXFU01,N100,2020/21,BA,Business Management,O,Overseas,24/10/2020,2020
202009738,UGINTBXFU01,N120,2020/21,BA,International Business,O,Overseas,24/10/2020,2020
202009740,UGBUSMXFU01,N100,2020/21,BA,Business Management,O,Overseas,24/10/2020,2020
202009743,UGINTBXFU01,N120,2020/21,BA,International Business,O,Overseas,24/10/2020,2020
202009747,UGBUSMXFU01,N100,2020/21,BA,Business Management,O,Overseas,24/10/2020,2020
202009748,UGBMACXFU01,NN14,2020/21,BA,Business Management and Accounting,O,Overseas,24/10/2020,2020
202009749,UGBMACXFU01,NN14,2020/21,BA,Business Management and Accounting,O,Overseas,24/10/2020,2020
202009750,UGBMACXFU01,NN14,2020/21,BA,Business Management and Accounting,O,Overseas,24/10/2020,2020
202009751,UGBMACXFU01,NN14,2020/21,BA,Business Management and Accounting,O,Overseas,24/10/2020,2020
